STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00198368,"NWS BOSTON NORTON, MA US",4/7/1995,0.08,0,,53,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/8/1995,0,0,,44,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/9/1995,0.44,0,,64,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/10/1995,0.07,0,,54,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/11/1995,0,0,,58,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/12/1995,0,0,,65,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/13/1995,0.72,0,,69,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/14/1995,0.02,0,,54,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/15/1995,0,0,,54,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/16/1995,0,0,,54,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/17/1995,0,0,,57,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/18/1995,0,0,,62,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/19/1995,0.5,0,,56,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/20/1995,0,0,,68,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/21/1995,0.2,0,,61,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/22/1995,0,0,,68,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/23/1995,0,0,,59,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/24/1995,0,0,,62,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/25/1995,0,0,,65,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/26/1995,0,0,,65,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/27/1995,0,0,,70,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/28/1995,0.31,0,,61,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/29/1995,0.03,0,,57,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/30/1995,0.1,0,,56,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/1/1995,0.7,0,,51,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/2/1995,0,0,,60,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/3/1995,0,0,,66,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/4/1995,0,0,,72,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/5/1995,0.16,0,,62,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/6/1995,0,0,,66,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/7/1995,0,0,,39,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/8/1995,0,0,,63,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/9/1995,0,0,,70,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/10/1995,0,0,,59,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/11/1995,0.26,0,,51,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/12/1995,0,0,,65,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/13/1995,0.01,0,,54,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/14/1995,0.1,0,,68,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/15/1995,0.29,0,,50,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/16/1995,0,0,,71,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/17/1995,0.25,0,,58,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/18/1995,0.02,0,,67,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/19/1995,0.22,0,,59,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/20/1995,0,0,,73,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/21/1995,0,0,,74,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/22/1995,0,0,,75,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/23/1995,0,0,,76,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/24/1995,0,0,,81,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/25/1995,0,0,,68,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/26/1995,0,0,,70,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/27/1995,0,0,,71,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/28/1995,0,0,,71,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/29/1995,0.52,0,,64,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/30/1995,0.11,0,,75,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/31/1995,0,0,,86,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/1/1995,0,0,,89,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/2/1995,0,0,,83,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/3/1995,0.07,0,,78,64,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/4/1995,0,0,,,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/5/1995,0,0,,78,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/6/1995,0.02,0,,83,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/7/1995,1.31,0,,67,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/8/1995,0.87,0,,85,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/9/1995,0,0,,71,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/10/1995,0,0,,76,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/11/1995,0.09,0,,67,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/12/1995,0.58,0,,71,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/13/1995,0.26,0,,59,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/14/1995,0.06,0,,63,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/15/1995,0.02,0,,67,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/16/1995,0,0,,82,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/17/1995,0,0,,86,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/18/1995,0,0,,89,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/19/1995,0,0,,92,68,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/20/1995,0,0,,89,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/21/1995,0,0,,79,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/22/1995,0,0,,80,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/23/1995,0,0,,82,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/24/1995,0,0,,80,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/25/1995,0.31,0,,81,67,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/26/1995,0,0,,80,64,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/27/1995,0,0,,74,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/28/1995,0,0,,77,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/29/1995,0,0,,81,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/30/1995,0,0,,85,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/1/1995,0,0,,85,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/2/1995,0.03,0,,78,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/3/1995,0,0,,81,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/4/1995,0,0,,85,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/5/1995,0,0,,83,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/6/1995,0,0,,82,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/7/1995,0,0,,84,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/8/1995,0.15,0,,80,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/9/1995,0,0,,74,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/10/1995,0,0,,82,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/11/1995,0.45,0,,69,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/12/1995,0,0,,78,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/13/1995,0,0,,85,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/14/1995,0,0,,96,68,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/15/1995,0,0,,96,73,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/16/1995,0,0,,84,62,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/17/1995,0,0,,75,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/18/1995,0.36,0,,76,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/19/1995,0,0,,85,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/20/1995,0,0,,88,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/21/1995,0,0,,82,69,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/22/1995,0,0,,88,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/23/1995,0,0,,82,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/24/1995,0,0,,88,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/25/1995,0,0,,88,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/26/1995,0,0,,88,75,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/27/1995,0,0,,94,74,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/28/1995,0.38,0,,90,73,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/29/1995,0.42,0,,89,73,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/30/1995,0.22,0,,92,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/31/1995,0,0,,90,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/1/1995,0,0,,96,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/2/1995,0.1,0,,95,69,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/3/1995,0.04,0,,79,68,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/4/1995,0.04,0,,94,68,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/5/1995,0.13,0,,75,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/6/1995,0.98,0,,66,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/7/1995,0,0,,,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/8/1995,0,0,,,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/9/1995,0,0,,87,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/10/1995,0,0,,86,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/11/1995,0,0,,,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/12/1995,0,0,,,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/13/1995,0,0,,87,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/14/1995,0.15,0,,,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/15/1995,0,0,,86,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/16/1995,0,0,,91,72,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/17/1995,0,0,,86,74,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/18/1995,0,0,,80,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/19/1995,0,0,,75,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/20/1995,0,0,,80,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/21/1995,0,0,,93,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/22/1995,0,0,,83,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/23/1995,0,0,,81,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/24/1995,0,0,,85,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/25/1995,0,0,,75,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/26/1995,0,0,,75,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/27/1995,0.07,0,,68,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/28/1995,0,0,,77,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/29/1995,0,0,,81,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/30/1995,0,0,,81,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/31/1995,0.01,0,,84,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/1/1995,0.05,0,,87,67,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/2/1995,0,0,,75,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/3/1995,0,0,,76,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/4/1995,0,0,,82,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/5/1995,0,0,,82,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/6/1995,0,0,,82,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/7/1995,0,0,,81,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/8/1995,0,0,,70,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/9/1995,0,0,,74,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/10/1995,0,0,,74,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/11/1995,0,0,,72,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/12/1995,0,0,,76,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/13/1995,0.08,0,,74,59,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/14/1995,0.18,0,,85,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/15/1995,0,0,,69,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/16/1995,0,0,,69,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/17/1995,2.53,0,,,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/18/1995,0,0,,72,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/19/1995,0,0,,69,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/20/1995,0,0,,65,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/21/1995,0,0,,67,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/22/1995,0.23,0,,76,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/23/1995,0.11,0,,63,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/24/1995,0,0,,63,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/25/1995,0.21,0,,64,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/26/1995,0.1,0,,62,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/27/1995,0,0,,73,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/28/1995,0,0,,70,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/29/1995,0,0,,64,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/30/1995,0,0,,66,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/1/1995,0,0,,67,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/2/1995,0,0,,78,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/3/1995,0,0,,,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/4/1995,0,0,,,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/5/1995,1.33,0,,66,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/6/1995,1.85,0,,62,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/7/1995,0.09,0,,58,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/8/1995,0,0,,71,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/9/1995,0,0,,71,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/10/1995,0,0,,69,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/11/1995,0,0,,71,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/12/1995,0,0,,79,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/13/1995,0,0,,81,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/14/1995,0.14,0,,77,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/15/1995,0.91,0,,71,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/16/1995,0,0,,58,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/17/1995,0,0,,58,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/18/1995,0,0,,56,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/19/1995,0,0,,72,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/20/1995,0,0,,71,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/21/1995,1.25,0,,71,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/22/1995,0,0,,61,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/23/1995,0,0,,74,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/24/1995,0,0,,69,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/25/1995,0,0,,64,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/26/1995,0,0,,65,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/27/1995,0,0,,64,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/28/1995,0.75,0,,72,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/29/1995,0,0,,55,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/30/1995,0,0,,53,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/31/1995,0,0,,47,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/1/1995,0,0,,50,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/2/1995,0.72,0,,64,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/5/1995,0,0,,51,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/6/1995,0,0,,,,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/7/1995,1.38,0,,56,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/8/1995,0,0,,48,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/9/1995,0,0,,39,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/10/1995,0,0,,50,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/11/1995,0.04,0,,63,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/12/1995,0.8,0,,64,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/13/1995,0.05,0.5,,39,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/14/1995,1.64,0,,47,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/15/1995,0.55,0,,55,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/16/1995,0,0,,44,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/17/1995,0,0,,44,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/18/1995,0.02,0,,41,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/19/1995,0.17,0,,43,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/20/1995,0,0,,44,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/21/1995,0,0,,47,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/22/1995,0,0,,42,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/23/1995,0.07,0.3,,46,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/24/1995,0,0,,42,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/25/1995,0,0,,41,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/26/1995,0,0,,46,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/27/1995,0,0,,47,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/28/1995,0,0,,67,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/29/1995,0.38,3.5,,38,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/30/1995,0,0,,33,16,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/1/1995,0.12,0.5,,44,15,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/2/1995,0,0,,40,23,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/3/1995,0.13,0,,51,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/4/1995,0.02,0,,50,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/5/1995,0,0,,39,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/6/1995,0.16,0,,49,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/7/1995,0,0,,38,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/8/1995,0,0,,38,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/9/1995,0.63,2.4,,50,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/10/1995,0,0,,36,13,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/11/1995,0,0,,25,14,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/12/1995,0,0,,25,10,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/13/1995,0,0,,29,6,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/14/1995,0.37,4,,33,11,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/15/1995,0,0,,28,11,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/16/1995,0.02,0.2,,29,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/17/1995,0.03,0.4,,38,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/18/1995,0,0,,36,23,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/19/1995,0.33,3.7,,26,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/20/1995,0.48,7.4,,27,16,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/21/1995,0.1,1,,28,14,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/22/1995,0.01,0.2,,39,23,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/23/1995,0,0,,38,11,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/24/1995,0.05,0.8,,35,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/25/1995,0,0,,34,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/26/1995,0,0.2,,34,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/27/1995,0,0,,36,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/28/1995,0,0,,38,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/29/1995,0,0,,36,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/30/1995,0,0,,38,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/31/1995,0,0,,38,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/1/1996,0,0,,40,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/2/1996,0.26,2.8,,31,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/3/1996,0.67,7.3,,32,15,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/4/1996,0.1,2.2,,20,7,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/5/1996,0,0,,22,-1,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/6/1996,0,0,,17,0,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/7/1996,0.54,6.9,,26,3,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/8/1996,1.2,13.4,,29,13,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/9/1996,0,0.1,,30,9,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/10/1996,0.15,3.3,,26,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/11/1996,0,0,,29,10,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/12/1996,1.2,1.9,,38,9,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/13/1996,0,0,,42,29,,,,,,,,,
